word,event,period,sentence,timestamp
follower,social-media,after,"In 2022, the Biden administration condemned Ben-Gvir’s visit to the memorial of violently racist and anti-Palestinian rabbi Meir Kahane, whom the national security minister was a follower of in his youth.",2025-04-23T20:42:09Z
follower,social-media,after,"In 2022, the Biden administration condemned Ben-Gvir’s visit to the memorial of violently racist and anti-Palestinian rabbi Meir Kahane, whom the national security minister was a follower of in his youth.",2025-04-23T20:42:09Z
follower,social-media,after,"“Ciao Mauro, now you can return to the island that protected you for decades,” wrote one follower.",2025-01-07T12:31:50Z
follower,social-media,after,"The sketch says Howard was a “strong family man”, significantly influenced by his wife, Janette, that he was a “fanatical follower” of cricket, and a “great admirer” of Sir Winston Churchill and Mahatma Gandhi.",2025-07-22T04:50:20Z
follower,social-media,after,Bhabha emerges as not a follower of Giacometti at all.,2025-05-07T10:08:08Z
follower,social-media,after,"Charles Manson follower Leslie Van Houten could be freed in about two weeks after California’s governor, Gavin Newsom, announced he will not ask the state supreme court to reverse her parole.",2023-07-08T18:23:58Z
follower,social-media,after,"Cline, the editor of religious right publication American Reformer, is also the director of scholarly initiatives at the Hale Institute of New Saint Andrews College, the college associated with theocratic rightwing pastor Douglas Wilson and his CREC denomination, which counts the defense secretary, Pete Hegseth, as a follower.",2025-09-06T11:00:49Z
follower,social-media,after,"He also has accounts on Instagram and X, with respective follower counts of 1 million and 485,000.",2025-01-17T15:46:23Z
follower,social-media,after,"Directing follower attention can be incredibly lucrative, since crypto investments are largely a “coordination game” driven by demand, rather than underlying fundamentals, Mullins added, making crypto “extraordinarily vulnerable to celebrity influence”.",2025-12-14T13:00:03Z
follower,social-media,after,"We are on Satan’s side.” He said the backlash against Muslims in Britain, a fraying of the social fabric and rise of extremism were what the terrorists would have hoped for: “When terrorists hide behind a religion to commit an atrocity, people blame every follower of the religion and the religion itself.",2025-07-06T11:00:36Z
follower,social-media,after,"By the mid-60s he had become a follower of Ernesto “Che” Guevara, believing only revolutionary change could solve his country’s social and economic problems, and joined the Tupamaros.",2025-05-14T12:05:30Z
follower,social-media,after,"Even his family called him a follower, who didn’t fit with school, and preferred to play truant.",2024-12-17T00:38:43Z
follower,social-media,after,"Godard homed in on her brand identity as a muse for the modishly rebellious Britrock invasion of America and the world – but Godard favoured her as a follower of the bad-boy Stones, not the goody-two-shoes Beatles.",2025-01-30T21:51:58Z
follower,social-media,after,"Some accounts have claimed to have earned thousands of dollars from the practice and last month the owner of X, Elon Musk, promised the “annihilation” of accounts deemed to be engaging in “platform manipulation by buying large follower accounts and then using them to push paid narratives”.",2025-01-17T20:00:06Z
follower,social-media,after,"We learn that Jenkinson was obsessed with torture videos and are left with the impression that Ratcliffe was more of a follower than a leader (although it was his clothes that were covered in Brianna’s blood and his house in which the murder weapon was found), but no proper parsing of their roles is undertaken.",2025-03-27T22:20:04Z
follower,social-media,after,"Read the full story US soldier revealed as neo-Nazi TikTok follower An active-duty serviceman in the US army is openly following a proscribed neo-Nazi terrorist group on social media, one that has vowed to recruit soldiers in preparation for a so-called race war.",2025-04-15T00:55:33Z
follower,social-media,after,"Donaldson’s stunts on his MrBeast YouTube channel, such as “I bought everything in a grocery store”, and giveaways such as gifting a follower an island to celebrate reaching 100 million subscribers, have helped make him an internet superstar.",2025-01-22T08:52:54Z
